"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x44196397","x1538793660585857029",2022-06-20 07:59:32,"elonmusk","@jmhorp @paulg Interesting","Twitter for iPhone",11,"x1536743361532637189","x22158854","jmhorp",FALSE,FALSE,19083,858,59,1183,,,,,,,,,,,,,,"x22158854 x183749519","jmhorp paulg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538793660585857029","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538681719779360768",2022-06-20 00:34:43,"elonmusk","@ilyasut Maybe we’re in a computer","Twitter for iPhone",25,"x1538584968758034437","x1720046887","ilyasut",FALSE,FALSE,46436,3039,585,5871,,,,,,,,,,,,,,"x1720046887","ilyasut","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538681719779360768","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538605529332953089",2022-06-19 19:31:58,"elonmusk","@waitbutwhy @BillyM2k <U+0001F923>","Twitter for iPhone",1,"x1538593624333615106","x1282121312","waitbutwhy",FALSE,FALSE,5267,176,20,387,,,,,,,,,,,,,,"x1282121312 x30699048","waitbutwhy BillyM2k","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538605529332953089","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538406703150014466",2022-06-19 06:21:54,"elonmusk","@AltcoinGordon I am","Twitter for iPhone",4,"x1538406142438789121","x1354400126857605121","AltcoinGordon",FALSE,FALSE,39383,2784,272,3044,,,,,,,,,,,,,,"x1354400126857605121","AltcoinGordon","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538406703150014466","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538406040374595585",2022-06-19 06:19:16,"elonmusk","I will keep supporting Dogecoin","Twitter for iPhone",,,,,FALSE,FALSE,369365,35183,5830,34814,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538406040374595585","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538403887635390465",2022-06-19 06:10:43,"elonmusk","<U+0001F495><U+0001F495> shadow crew <U+0001F495><U+0001F495>","Twitter for iPhone",,,,,FALSE,FALSE,86438,4994,386,7290,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538403887635390465","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538401108271452161",2022-06-19 05:59:40,"elonmusk","@BillyM2k I feel swindled every time I drink one","Twitter for iPhone",38,"x1538300034214572032","x30699048","BillyM2k",FALSE,FALSE,20444,703,63,1152,,,,,,,,,,,,,,"x30699048","BillyM2k","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538401108271452161","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538400836669296640",2022-06-19 05:58:36,"elonmusk","@EvaFoxU Gwynne is the best","Twitter for iPhone",18,"x1538225570491863044","x959471389282578432","EvaFoxU",FALSE,FALSE,13520,434,35,457,,,,,,,,,,,,,,"x959471389282578432","EvaFoxU","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538400836669296640","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538400096865472512",2022-06-19 05:55:39,"elonmusk","@VladimirVargasM He did teach me a lot of engineering &amp; physics while growing up (in an environment that was austere &amp; often bleak)","Twitter for iPhone",122,"x1538399313335820289","x105917189","VladimirVargasM",FALSE,FALSE,11939,558,44,586,,,,,,,,,,,,,,"x105917189","VladimirVargasM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538400096865472512","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538399223317676035",2022-06-19 05:52:11,"elonmusk","I love all my kids so much","Twitter for iPhone",,"x1538397546510426112","x44196397","elonmusk",FALSE,FALSE,199147,6654,893,6080,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538399223317676035","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538398534499721218",2022-06-19 05:49:27,"elonmusk","@zebulgar <U+0001F4AF><U+0001F44D>","Twitter for iPhone",2,"x1538182508310777857","x194694215","zebulgar",FALSE,FALSE,7939,299,22,409,,,,,,,,,,,,,,"x194694215","zebulgar","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538398534499721218","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538398098766151680",2022-06-19 05:47:43,"elonmusk","@Liv_Boeree Eventually, everything runs out of time.
https://t.co/j4ZHlahNXC","Twitter for iPhone",64,"x1538199550376259585","x25422302","Liv_Boeree",FALSE,FALSE,8284,545,100,823,,,"m.youtube.com/watch?v=vtkGtX…","https://t.co/j4ZHlahNXC","https://m.youtube.com/watch?v=vtkGtXtDlQA",,,,,,,,,"x25422302","Liv_Boeree","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538398098766151680","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538397546510426112",2022-06-19 05:45:31,"elonmusk","Happy Father’s Day","Twitter for iPhone",,,,,FALSE,FALSE,432653,32186,1906,14124,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538397546510426112","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538396007167365120",2022-06-19 05:39:24,"elonmusk","If you can’t smell your wifi, how do you know it’s real?","Twitter for iPhone",,"x1538202890258591744","x44196397","elonmusk",FALSE,FALSE,53975,2749,359,3463,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538396007167365120","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538394661483687936",2022-06-19 05:34:03,"elonmusk","Congrats to SpaceX Falcon team for executing 3 flawless launches in 2 days! https://t.co/2MFmlkXmVz","Twitter for iPhone",75,,,,TRUE,FALSE,51601,3983,198,1794,,,"twitter.com/SpaceX/status/…","https://t.co/2MFmlkXmVz","https://twitter.com/SpaceX/status/1538380724125851649",,,,,,,,,,,"en","x1538380724125851649","Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/3Mqa22OWqw",2022-06-19 04:38:41,"Twitter Media Studio - LiveCut",11512,1047,"x34743251","SpaceX","SpaceX",23602936,99,5982,"Hawthorne, CA","SpaceX designs, manufactures and launches the world’s most advanced rockets and spacecraft",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538394661483687936","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538388295570411520",2022-06-19 05:08:46,"elonmusk","@BillyM2k @CryptoWhale Good question","Twitter for iPhone",13,"x1538213850138390528","x30699048","BillyM2k",FALSE,FALSE,6391,390,36,658,,,,,,,,,,,,,,"x30699048 x234638601","BillyM2k CryptoWhale","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538388295570411520","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538208757905297409",2022-06-18 17:15:21,"elonmusk","To answer the question: Why Twitter?","Twitter for iPhone",,"x1538201177824931848","x44196397","elonmusk",FALSE,FALSE,42847,2485,382,4738,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538208757905297409","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538205372892303360",2022-06-18 17:01:54,"elonmusk","This will encourage people to change it haha","Twitter for iPhone",,"x1538203601234976769","x44196397","elonmusk",FALSE,FALSE,45813,1438,93,1695,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538205372892303360","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538203601234976769",2022-06-18 16:54:51,"elonmusk","I’m pretty sure that unique","Twitter for iPhone",,"x1538202890258591744","x44196397","elonmusk",FALSE,FALSE,45914,1485,62,1244,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538203601234976769","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538202890258591744",2022-06-18 16:52:02,"elonmusk","We’re changing Starlink’s default wifi name to Stinky","Twitter for iPhone",,,,,FALSE,FALSE,148427,8451,1189,7931,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538202890258591744","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
"x44196397","x1538201177824931848",2022-06-18 16:45:13,"elonmusk","This is where 
the writers are,

Of past,
Present,
And Future.","Twitter for iPhone",,,,,FALSE,FALSE,87655,7266,707,6013,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elonmusk/status/1538201177824931848","Elon Musk",,,,FALSE,99088213,114,96757,18553,13695,2009-06-02 20:12:29,TRUE,,,,"https://pbs.twimg.com/profile_banners/44196397/1576183471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1529956155937759233/Nyn1HZWF_normal.jpg"
